twitter_handle_id,COUNT_OF_TWEETS
20492009,2
20696744,2
21726024,2
23162422,2
23864679,2
24540633,2
28759008,2
29350935,2
30154751,2
34307158,2
35287487,2
37392303,2
41982594,2
45372228,2
57297018,2
64693545,2
65712692,2
71490367,2
73712033,2
92961105,2
94350709,2
120125714,2
135075301,2
170516973,2
185529683,2
186604708,2
196646470,2
230484436,2
251757227,2
264790013,2
279684475,2
281405328,2
282945001,2
299098053,2
317497335,2
322567574,2
328908655,2
330978995,2
337086481,2
350629537,2
352632733,2
357597487,2
363416186,2
434532564,2
486475893,2
562375188,2
603996974,2
719661499,2
730816928,2
775278091,2
884110508,2
917150047,2
928199610,2
983270113,2
994222196,2
1085124630,2
1109702468,2
1279352828,2
1291404708,2
1496435504,2
1557825612,2
1696514348,2
1833652958,2
1962875852,2
2189698133,2
2210797501,2
2227228357,2
2283838646,2
2321851575,2
2334771313,2
2355472506,2
2366514392,2
2369923321,2
2390994427,2
2395297117,2
2398792119,2
2470710762,2
2582487199,2
2798807857,2
2864389767,2
2882707192,2
2910252148,2
2913497257,2
2920459556,2
2955985930,2
2972497193,2
3021486697,2
3092769517,2
3144644218,2
3242523302,2
3249700016,2
3251610969,2
3278906401,2
3281102202,2
3292382484,2
3313031430,2
3436694891,2
3617905658,2
4867197754,2
4899168238,2
713833978441154561,2
741238947444101120,2
747351441929441280,2
750402915622354944,2
751878630947581952,2
762979236772777984,2
771888223698157568,2
779351080228442112,2
782249149320265728,2
783611461205712896,2
809869130442473472,2
810064262345453568,2
822488333930610688,2
822608043846287363,2
831395355631742977,2
839778406883475456,2
840770617368436736,2
862515591386722305,2
863993099365863424,2
870241426063413248,2
870905589228023808,2
872740596351467520,2
878012907585503238,2
879950253469958146,2
880841007117475840,2
882551354979438592,2
892099023406067714,2
911293419804225536,2
911434764149596160,2
914877455567130629,2
937793349905539072,2
944322545477709829,2
945378675700137984,2
946088714953834496,2
946509345000509440,2
950572399178801152,2
958143480869597184,2
959803528222003200,2
968521870499758080,2
976414847905738752,2
978392510660661248,2
980845029563469824,2
981232209859305473,2
986475264397004800,2
998033428737085440,2
1003384132737650688,2
1022112939262787586,2
1034512605619138561,2
1037325176013299712,2
1062067161743679489,2
1062357128797700098,2
1069476769613279233,2
1076240038306955271,2
1081993353007378437,2
1082785676494434305,2
1084139084803522560,2
1092530405486428160,2
1096635044322529281,2
1114761562378518529,2
1121149423927611392,2
1121849745478246402,2
1123445489595236353,2
1125995070639837184,2
1130477232386990081,2
1133892420863778816,2
1134824951020752898,2
1137204882740580352,2
1145820354805473281,2
1153431024447229955,2
1155570178744303619,2
1157204954559311872,2
1158433726084341760,2
1159235463233904640,2
1162883966929686528,2
1165368955759972357,2
1168574919204048902,2
1184393155707359232,2
1195883007103471616,2
1207228796593745920,2
1209123210094137344,2
1209869079353450496,2
1215274391585595393,2
1219856286403063808,2
1220497086128513026,2
1222306016034992128,2
1226815826944233473,2
1230564585045782528,2
1235323852894408709,2
1238631480189804546,2
1239185320803028992,2
1240352168269340672,2
1251032819834462210,2
1251254140560441350,2
1254292880476254209,2
1257698536239570945,2
1259360771517145089,2
1263648925506056192,2
1264298589649584128,2
1266375477213622272,2
1267085974577672194,2
1270503832557162498,2
1272717334323572736,2
1272994074027384832,2
1273377663575605254,2
1276806550645063686,2
1282675078883246080,2
1283979712889487363,2
1284143135581507584,2
1284303180738764800,2
1284503063957573632,2
1293709465410088960,2
1294269727565664257,2
1297739213996085249,2
1300467699169013763,2
1300984396170887175,2
1302590729622106112,2
1303024760008388611,2
1304311501814222848,2
1305626539002716160,2
1309282229437083650,2
1310379823433494528,2
1310621315653611522,2
1312391767359188994,2
1312437377886040064,2
1312718076819968000,2
1314231192095342592,2
1316482209004617742,2
1318996888767614977,2
1321929022394277889,2
1323389045335052288,2
1324767311794876417,2
1328416827966447617,2
1329618347483406336,2
1329727847611604992,2
1332067578626322433,2
1333125057405661185,2
1334557101419589636,2
1334814221322711040,2
1336983420031791107,2
1337029649159745536,2
1339174886728740870,2
1340838268250808320,2
1341072029483757571,2
1346616813732315136,2
1347333610123231247,2
1348285568984219656,2
1348746175239888901,2
1349044223719387138,2
1349996415641145344,2
1350203251501789186,2
1351061274302558208,2
1351061401163468803,2
1352435208751034375,2
1353031440817074184,2
1353525776231104512,2
1353984808209137665,2
1354379289110720513,2
1354880837691428866,2
1355123190989684742,2
1355229494467059720,2
1355504496076591105,2
1355600619835248640,2
1356992428566216704,2
1357047440277299202,2
1357115764671709184,2
1357436480000462848,2
1357892269324578819,2
1358032467215720449,2
1358508881656369153,2
1358895393673740289,2
1359922521450156039,2
1359937976730533892,2
1360672370344665088,2
1361056549255413763,2
1362831081834168326,2
1363243213566472195,2
1363665936927006720,2
1363719680058216449,2
1363797065344507906,2
1364321878375092226,2
1364541765085245442,2
1364687611961372674,2
1364809423911182344,2
1364961309113147396,2
1365162487096569866,2
1365333860347645955,2
1365971108449701892,2
1366011124286685185,2
1366458413832634369,2
1366710787805483008,2
1366805378680442880,2
1366835018186821633,2
1367122655460040704,2
1367135477317263366,2
1367149238363258884,2
1367154525950328832,2
1367160439218573315,2
1367200681115848704,2
1367204966427992064,2
1367217992937914382,2
7425482,2
11987922,2
15619045,2
15901419,2
16030013,2
17970042,2
17975902,2
18745322,2
18824923,2
19514065,2
19711691,2
24009801,2
25060654,2
25414568,2
25786172,2
26113509,2
27259598,2
27348297,2
28928318,2
29566706,2
31143184,2
33561792,2
33591503,2
33754971,2
34004175,2
37528064,2
41337230,2
42694927,2
47080290,2
48749404,2
51062854,2
52535221,2
53672500,2
55807259,2
56171694,2
58402955,2
58783333,2
63354194,2
64147052,2
69838584,2
89806365,2
93168741,2
93388964,2
107847735,2
109015585,2
112715262,2
118779761,2
126692913,2
127646246,2
131007784,2
137448621,2
149833615,2
159036604,2
161409068,2
187846400,2
188292550,2
190296879,2
224081112,2
240992694,2
244247852,2
254560963,2
266260135,2
276058795,2
278649241,2
285088999,2
295193664,2
302805563,2
306131783,2
327173055,2
330549705,2
337606921,2
392858225,2
450760379,2
459593566,2
484396316,2
489975359,2
524316886,2
529538157,2
533244494,2
537581589,2
550548050,2
554594106,2
570927672,2
589558920,2
719988601,2
733155487,2
752524609,2
872836148,2
886295124,2
909019807,2
918573162,2
939872125,2
972838308,2
1005615121,2
1067952344,2
1228876910,2
1229025187,2
1403734374,2
1490170837,2
1490183737,2
1522211233,2
1523599512,2
1531103712,2
1534826804,2
1540861350,2
1565366660,2
1667456066,2
1672687237,2
1951672178,2
2179860516,2
2195904596,2
2202504061,2
2220294078,2
2303956142,2
2317762190,2
2320597728,2
2362365326,2
2436309440,2
2472202145,2
2528394294,2
2539716826,2
2580299655,2
2589984816,2
2740129716,2
2743620546,2
2753111383,2
2763850618,2
2781142207,2
2799535513,2
2814823251,2
2843924471,2
2861647854,2
2868289951,2
2877279950,2
2972666231,2
2991261243,2
3001862243,2
3002478556,2
3059030423,2
3062224805,2
3069682431,2
3231700647,2
3234669069,2
3238260349,2
3366584481,2
3401667735,2
3524015414,2
3879767652,2
4028578094,2
4172856394,2
4599821232,2
4805884231,2
4874029510,2
703751219378913281,2
704796892643905536,2
715420796512903168,2
719504415133208576,2
728376733699702784,2
766792334843404288,2
767264761247522816,2
808051518242979841,2
809815050538090496,2
811951971460640769,2
818215667379871744,2
824611568763727875,2
825447735960694784,2
830490985742360577,2
831980572981489665,2
832272518190886912,2
841983366748614657,2
843011020801085441,2
853289267522654209,2
854380617810759680,2
864784784714682368,2
867483269692051458,2
872025812547108864,2
877088696352342016,2
892624823645503488,2
894779113306677249,2
896263220993945601,2
897121291467149313,2
898599621609504768,2
910408803128041472,2
914277105902305280,2
919475171894886400,2
920143162856927232,2
921273605358604288,2
926741112256995328,2
927327985409040384,2
933051988303998976,2
935987738901401602,2
938913962866946048,2
942778941030350848,2
945396769172713472,2
946666831468777472,2
950318177270943747,2
953723683113025537,2
954748714010267649,2
955543860264030208,2
959709264867676160,2
963439089931378688,2
964180836307349505,2
967474727760445440,2
976610389353025537,2
976745746853609472,2
982511326466658304,2
985165106408439809,2
987104885106556928,2
987190230204600320,2
989181729490460672,2
1001477520464719872,2
1002474540864294912,2
1003976459176828929,2
1004471239048683520,2
1010897337361694720,2
1012994245265907712,2
1020203777247399941,2
1020250853964275712,2
1031557179260583936,2
1040252448831676423,2
1047217375618260992,2
1047479207721410560,2
1057964275493466112,2
1072695037056573440,2
1079841162616324096,2
1088278840814620672,2
1088694454817452032,2
1091010573448474626,2
1098736676451561475,2
1100044023602077696,2
1114894656339304448,2
1126252859031420935,2
1130043255989497856,2
1142573307553697792,2
1143228259225620480,2
1146555627826757633,2
1151136497304662018,2
1153874297380843525,2
1156105723476160513,2
1159139117768335360,2
1159163355908755457,2
1159848257109053440,2
1163854095549177856,2
1169781130704408576,2
1171133369557688321,2
1171719416389591041,2
1174828860732575751,2
1178200928761057280,2
1184845798908948481,2
1187542020388196352,2
1189722586676178944,2
1191050703495745536,2
1194625956394098695,2
1199815586295033857,2
1205617807498584064,2
1207198738386579456,2
1209823749546991616,2
1213566212757540864,2
1214104335547695104,2
1220998274536087552,2
1221217655442591746,2
1221701172983103491,2
1227759978846531584,2
1229883893328891906,2
1230096819566325760,2
1230284284650545153,2
1231954642935963648,2
1234470596412674050,2
1236355928586244097,2
1240309817736126464,2
1240318512888938496,2
1240416336871858185,2
1241271767974457345,2
1241650889133342721,2
1244701479728041992,2
1244806396144738307,2
1248533768312442880,2
1252064143382806532,2
1252927480345833472,2
1253750434298310657,2
1254237585691402240,2
1259575977090314241,2
1259958900146700288,2
1260310286822789121,2
1261964196075524096,2
1265430411255017474,2
1270998235348434946,2
1272943094216962052,2
1273545497223892992,2
1277568430107955202,2
1282674849035489287,2
1283163227015114752,2
1285146090938007559,2
1285187834316378112,2
1286368642830086144,2
1287796640116609024,2
1287975523759427585,2
1288533639807021064,2
1289567758422814720,2
1289574904501809152,2
1291812579548045312,2
1291831304175198209,2
1293171043595501570,2
1293517188033216512,2
1294249517106122755,2
1294950436462632964,2
1297342776833523712,2
1298751208115535872,2
1301263582429097984,2
1302908991144628225,2
1303099091220656131,2
1303368275557052418,2
1303885828918185985,2
1304141388276215809,2
1304174558598094849,2
1304796768928841730,2
1306629852695605249,2
1306862547270873088,2
1308473348192645121,2
1309296393119391744,2
1309657914613862402,2
1310460875384467458,2
1311252411885875200,2
1311389894263087107,2
1313932105173344257,2
1316258713112653826,2
1318595103116587008,2
1321315077723619331,2
1321482462669770752,2
1322677409544429569,2
1324301114892845057,2
1328506862258573319,2
1329398574866690051,2
1329807791595393025,2
1331033686817468416,2
1333264053783900160,2
1333763403664543746,2
1334889320340140032,2
1340707023403540481,2
1341177400974061570,2
1341803298815414272,2
1343555213823799297,2
1343624892382638082,2
1344352672024064000,2
1345476961699680256,2
1347133812883550208,2
1347298886705164289,2
1347867586025959424,2
1347956790630105090,2
1348304319653830656,2
1349572579216949249,2
1349935989549125633,2
1349962934223515649,2
1350419150867484673,2
1350994999740141573,2
1352567000640475136,2
1352647204591296512,2
1353351763752083456,2
1353417508338982914,2
1353644260449390592,2
1353650225601277957,2
1353711661266464768,2
1354402822385672193,2
1354494998159519746,2
1354954389077676037,2
1354991670899707905,2
1355428620643262464,2
1355477979942543360,2
1355494068013445122,2
1355585220351672325,2
1355879657254617091,2
1356199354344873984,2
1356342701411725314,2
1356349210984128512,2
1356820296490180608,2
1356852587006480384,2
1357111801876541442,2
1357274128185761794,2
1357307553236058114,2
1357356969603006464,2
1357424244464975873,2
1357814350761836544,2
1358142174290997248,2
1359109037221171203,2
1359265024875839488,2
1359272312072241152,2
1359413648599482368,2
1359567824512045063,2
1359925519001677824,2
1360228063771037702,2
1360508003644964866,2
1360520398631170049,2
1360737464877518852,2
1361000262735826945,2
1361161439612981251,2
1361376467913908224,2
1362360230399516672,2
1362524738149634059,2
1362677809802534918,2
1362888799936733191,2
1363023988688097281,2
1363279931896180737,2
1363680816929247239,2
1363686261769179141,2
1363862861710245891,2
1363998895202848771,2
1365178697590968323,2
1365217243303473152,2
1365270884186017794,2
1365525407466811394,2
1366345508009218049,2
1366353309355958276,2
1366406722840059905,2
1366691966373613571,2
1366738627133378561,2
1366864868775768066,2
1367097790233407490,2
1367176727089283078,2
1367209157359788032,2
1367224018693144576,2
1367447161756090373,2
1367458230692110337,2
1367484251944460295,2
1367515230876672000,2
1367520717567320064,2
1367742992753246208,2
1367747016034557952,2
1367774354512216067,2
1367802808611696642,2
1367811508424613893,2
1367825462513262597,2
1367962898094567426,2
1368113432067776512,2
1368301828295770118,2
1368701905053057026,2
8274652,2
156857063,2
1282035942174400512,2
1368586417220255754,2
17732518,2
1545388435,2
15599303,2
1023288306057011200,2
487805745,2
1239388582281981952,2
1363508333869686793,2
154522508,2
738375222,2
164678000,2
744633151,2
1275360649569173504,2
3348799768,2
1239840086281392129,2
9452272,2
1010720334398410754,2
331755814,2
965600417919811590,2
1365857164556869633,2
1360888484467273728,2
808700037190520833,2
1680954786,2
1366809731961151488,2
1366517331623608320,2
144658123,2
1366770934267355143,2
1313151533450555402,2
1296079112411287552,2
9247752,2
1326437800326144000,2
1319052987629711362,2
221141580,2
1368571245403414528,2
970437560186138625,2
1119147751,2
1246157910809468934,2
163316590,2
578940576,2
1236122220985896960,2
2186120767,2
1348355611885514759,2
36481210,2
1197736817291755520,2
1184889094742122497,2
1255556955449503747,2
1168104346183028738,2
159358024,2
1345104961009541121,2
1293888754005037058,2
1140225010834927616,2
1364843144236335111,2
1366849126864998403,2
706792428,2
1342049806001299456,2
891402353060052994,2
1304445954532073472,2
1285244173277212672,2
824004306,2
812039476780285952,2
1039699607675125760,2
870872326782496768,2
1429524684,2
1366415680195747843,2
708218641020559360,2
63914679,2
963281920120455168,2
4098240868,2
1368478105103298564,2
1368276577465683968,2
1288496211830374402,2
1364703597943005192,2
1184256275153973248,2
1007073267633434624,2
1215999810886463488,2
1366808545883082754,2
1124208147931865089,2
1349692264470245376,2
1365347938373832705,2
743913,2
238518868,2
1368473791123308553,2
354278030,2
1167025009388220416,2
1247864000534024192,2
265699089,2
760650026536148992,2
391567736,2
1225036522262417408,2
1273192351171665920,2
1357631503224754181,2
906081871,2
1104227436,2
1220473199898636289,2
1346758709649707009,2
2561491718,2
1128143060263505920,2
934053307449884673,2
1320366233867276290,2
19046943,2
1096380072624304128,2
1345410821795553280,2
808557391151243264,2
3026309449,2
828154839473418242,2
2854744291,2
1368657267420200964,2
1182383627050635264,2
754383559,2
2475209005,2
2308512136,2
1368178230159577088,2
950949821002653696,2
156000856,2
1474527642,2
1310141590770507776,2
1294301409093984257,2
1362736540892422150,2
1363544550359371779,2
1639362632,2
1721083824,2
1239937857697054720,2
873909867827740672,2
379481082,2
3416092933,2
22145067,2
1349044931512446976,2
565670900,2
925013638301323265,2
1366434788651855875,2
1358132315348738049,2
881512892549521408,2
1056280562044932097,2
1091835442406744065,2
2808356807,2
1351634907383021568,2
2227398154,2
1368466577562107904,2
1531208245,2
1220376867284365312,2
1365494373610377217,2
1088408960829399041,2
1336182994164350976,2
889314319351107584,2
2971280040,2
22435379,2
1349053463792119809,2
2526311118,2
3260599939,2
1366711647209885701,2
1087722475213905920,2
1289143766427881473,2
470455639,2
723204132,2
1367766816785756163,2
1345443788651692039,2
19271744,2
1166593439217127424,2
1271174208169537538,2
1356293184284987393,2
1168580527269433344,2
1368038501573361664,2
169378491,2
365939679,2
1208150290391801865,2
22067273,2
1244742251718344704,2
1127715370759065600,2
1321363879050567682,2
1118162076290232325,2
1326380966219313154,2
236100132,2
1368404972908417030,2
1256139910504988672,2
1360763562197618691,2
1306232341640216582,2
32531485,2
762919688502382592,2
1276309436,2
1253294254312640513,2
715616302182875136,2
975515531330584581,2
770471932768681985,2
1238059083409711106,2
1269876446786400256,2
1207608241783332864,2
1270367585150750720,2
1367078695790407681,2
1361140571792936964,2
1137850340647219200,2
1264824021721313280,2
1336161662483587074,2
1288520041193857025,2
3382377800,2
1020701900621033472,2
1368084980186841088,2
48079859,2
1318293713005678592,2
1289849962281435136,2
1183231211746906112,2
103528059,2
1259353223237971973,2
1111954189335306240,2
715901372,2
1054884432476282881,2
279566022,2
43485195,2
1298888356802297856,2
1354760503537577984,2
1359441454356070402,2
28515005,2
43631496,2
57541096,2
131029487,2
147362291,2
238507064,2
298139040,2
612899876,2
1092878552,2
1115515849,2
1524422958,2
1979044712,2
2550785030,2
3046036558,2
4817852354,2
775420753722343428,2
905687693216145408,2
979687622678339584,2
1104975110941954048,2
1118130506976120832,2
1141093758676754432,2
1235560199294988288,2
1253774922922459138,2
1280865556107689985,2
1282377024351477762,2
1295021579806547969,2
1298926203101822976,2
1299784818184654850,2
1330878228270112770,2
1345774939090132998,2
1354830864505466882,2
1355144116032552962,2
1356828525198774273,2
1356890511731265539,2
1361648589101916161,2
1362751773644115969,2
1363307703234424832,2
1367139671705346053,2
20322096,2
32342594,2
40487089,2
108169727,2
201917061,2
269245681,2
355629932,2
453335756,2
489217968,2
504316628,2
525267278,2
536715275,2
575189049,2
778748071,2
842300994,2
952427725,2
1532160636,2
1632027343,2
1680217472,2
2380822481,2
2562630850,2
709697760883253249,2
749691303512928258,2
755059966109552640,2
862313250767155202,2
884000453700308992,2
893770484793442304,2
940827373896978432,2
951139411709722626,2
965260636832768000,2
969982892171563009,2
972214812628406275,2
982421305420066816,2
1031882790302756866,2
1078520678490558465,2
1099714272496504832,2
1126924382427680768,2
1146717319982272512,2
1186291213063856128,2
1191070568952541184,2
1214225423908790273,2
1275163641948573696,2
1275168664027901958,2
1294572296569413632,2
1303418941591691269,2
1303674349203804162,2
1313455264817844225,2
1322471378977656832,2
1329951295889924096,2
1330286066411167744,2
1333425796770312195,2
1333495321536704514,2
1338895309691346949,2
1343104975618985986,2
1344478471964291074,2
1344783691684278273,2
1348741297771864066,2
1350106922515628033,2
1354343191453986817,2
1354529340118077440,2
1357316647376289795,2
1359695599604482055,2
1360303935194423297,2
1361267402013618176,2
1361423768317530114,2
1366173613792100354,2
1366691629944369154,2
1367539569701384198,2
1367684480236855298,2
1367759025752866819,2
1367773698778882049,2
1367776259544133634,2
1367837265465081858,2
1367850415136641031,2
1367874207976144896,2
1367903503344107523,2
1367932518612221952,2
1368711092143276033,2
1320630653432414214,2
1368470829038702594,2
1197441384518569985,2
738416063713574914,2
1323788774665383936,2
23733309,2
917369944244879360,2
1357917248170520576,2
1357593159824474119,2
3690095723,2
1289197700924268544,2
211936717,2
2832140153,2
1362829655288537089,2
1347928903826829315,2
211588973,2
1262057158117666816,2
1345826710311337986,2
1183074879035314177,2
292717547,2
1065845576,2
3087510335,2
770015295335436293,2
1200898441968279552,2
1316241911514972160,2
959872713790775297,2
1359593298759979008,2
823873773426380801,2
1327912547660550144,2
1067327792952553472,2
816337061401821184,2
1232272699579387904,2
1358017079530643456,2
1880148764,2
1368533047084281858,2
1263391556276555777,2
1267122123073413121,2
1368439501329100803,2
1358736988283801600,2
1263427414044151809,2
2765008342,2
1368392339136282628,2
1207169170464526337,2
928954738086948864,2
457836367,2
1275460629596266497,2
2640402538,2
1363817572467146754,2
1316760603483045898,2
1368493157055295499,2
1141406420815896576,2
1321690194853023744,2
1368108693993185280,2
1361339974705156096,2
2290172967,2
1364702673300299784,2
1023531933983158272,2
1368271276591243268,2
1367519247639994372,2
745696316345430016,2
848950085140566016,2
32353283,2
3078063941,2
758628014804627456,2
819134182815367168,2
924778741661929472,2
957985672132005889,2
1260785675517001730,2
1098560538160914432,2
154771105,2
1355406405361131520,2
1245949206,2
3817821455,2
1348029801173377030,2
1091431874403188737,2
8220802,2
810171526255439872,2
1248801158883414016,2
1365075976263241728,2
18495227,2
420833932,2
434966502,2
1177441915328794624,2
1295491141710876674,2
1331528736886444034,2
1345307102764478464,2
1358906940282257408,2
310130259,2
1145936324148510721,2
1368635513331187717,2
8209592,1
340119831,1
1361017454567165955,1
767474462254108674,1
139223637,1
1355981443919466506,1
921583903311196160,1
1132463790233083904,1
8542082,1
77638216,1
2906680158,1
2369960260,1
632244867,1
833043084170637313,1
969613116479852545,1
1184898370827014144,1
1089950917649002496,1
133365948,1
1062473129321086976,1
955668343004061696,1
1346044956645994497,1
1469474227,1
1174454304444473345,1
1094531638367682560,1
400052330,1
1368486214156783617,1
1201211736713572352,1
1232128784746369026,1
1355576034020757504,1
3191335016,1
1348989024296259584,1
144496721,1
755497583833968641,1
1128610748270284801,1
962273366227865600,1
293959339,1
1134656510934392832,1
4903474895,1
973560713301123072,1
1363129752383459328,1
29447649,1
1097315771267665922,1
1362357669403783168,1
1225086365479526401,1
1332618805483241472,1
178482025,1
60907412,1
56569304,1
842080878897573890,1
150282740,1
3154121310,1
1309078414272409601,1
21923123,1
1309229205566218241,1
892036589743951873,1
21872047,1
1273683117832720384,1
46673610,1
2840644114,1
1371148396157939714,1
272824451,1
1100876763775799303,1
1147518798,1
2759797593,1
3378307094,1
427496310,1
1371168154936819718,1
347254008,1
1369856751969865731,1
1172647850259488768,1
1087451264076693504,1
1358806098204057617,1
964011865171832832,1
763541817815990272,1
1330174340126662662,1
1091723534399868928,1
29920150,1
1344206978726436864,1
1419642710,1
1054485676555726849,1
1342383387168804864,1
890598280211517440,1
752235024,1
1358446202732175361,1
935919560112443392,1
1354848008698011662,1
2466410485,1
1141918002817974272,1
1290945586527719425,1
2191168867,1
3795567381,1
1371006696139616261,1
969767372,1
1138769079051927554,1
1128345924550430720,1
1238412509784260608,1
1370993859849809926,1
1151781728555536384,1
1369348853414178822,1
4872180358,1
2439053642,1
1084416802908790785,1
1368526249551749124,1
2610534505,1
558042981,1
127324569,1
1061795113435783169,1
2847782538,1
1128948149526192133,1
1207665607212249088,1
1288582850305044480,1
895466470427283457,1
906890417836314625,1
526963196,1
3415446148,1
1371239546483048448,1
2764032226,1
2604821889,1
18310866,1
1355678299570249730,1
65969249,1
905232810847477761,1
1358515446178267144,1
1470348570,1
3325345864,1
1247246427266285569,1
1363752818323189761,1
1945447087,1
1368531820233506818,1
319170979,1
950104934040600582,1
1068377224414261248,1
993139292980428801,1
34632889,1
2853350440,1
40126175,1
1371170499385036801,1
458912040,1
1369937680738312193,1
864733169265803269,1
4663106035,1
117692260,1
1367505108662185985,1
1169164328290967552,1
2286585054,1
1289543448983461888,1
740609455872573440,1
17862903,1
382345562,1
807066372,1
24587731,1
810730337974231040,1
78334482,1
320261001,1
1343743796375412736,1
1210314615424454656,1
2931379901,1
4850327801,1
943552016005173248,1
1000105608941453312,1
64702687,1
818673627193339906,1
1370991266155040768,1
1169093495648215040,1
1130377146164060160,1
1221950726,1
1371113302072299521,1
414708301,1
326812572,1
1365081354900242434,1
3164702323,1
957186384917184513,1
1370701704291753992,1
1286356928633778176,1
965880982678126592,1
321833773,1
1067727694325002240,1
177082671,1
2238343065,1
1370811997651136512,1
2788876031,1
171859054,1
1277797028169486336,1
1152977278349041664,1
1310581037207105537,1
795400710112219136,1
891687198591995904,1
1368748957006897153,1
3003496270,1
348276764,1
1324106936451846147,1
972838528122933248,1
2594610539,1
1349272358146756608,1
288462153,1
1370971087689895942,1
1372205004,1
1346906489345040384,1
805251462250905600,1
1324152068668596224,1
3374487975,1
1245645511157108737,1
1343593526324559874,1
2347803723,1
69712594,1
1502514510,1
2984882152,1
1368254120839241729,1
1348216366998855681,1
1359260098074275840,1
1129135745187237888,1
1266748347647430662,1
1060715176217862144,1
434101022,1
377272760,1
1285856303986864130,1
235729269,1
715107810112061440,1
2955523801,1
1125005194570403841,1
1203355333,1
126748792,1
1257905657115627520,1
978310442865971200,1
158961162,1
521733394,1
1346415215844483073,1
61270157,1
351223111,1
933809294587375616,1
1369255525481914373,1
742283766932996096,1
1308371406418251779,1
334096753,1
93699184,1
1361285618966409225,1
1348432562272796673,1
1119999321959694338,1
2722768502,1
550158470,1
1358277062121775105,1
1363944529057902592,1
1547352186,1
999650849952497665,1
1360472619653320704,1
266670850,1
1273149958321995777,1
202368013,1
326712420,1
1274987918591918080,1
15848462,1
792880934857089024,1
1014358913779675136,1
156887852,1
411415489,1
548992311,1
760845995219365888,1
896537537652506625,1
110003149,1
18926129,1
2983272643,1
1309440334288449538,1
1296426478742183942,1
196700749,1
1199375463430406144,1
1345080994358059008,1
800814267041660930,1
962452815682646021,1
1368275663413673987,1
1020879042,1
1233988140127354883,1
966340044377145344,1
2466138314,1
946208246,1
741666995016478720,1
2503292389,1
1062085106532278279,1
20906957,1
24602444,1
1108425431269597185,1
948293249474662401,1
1255924607653163008,1
1360854637,1
223349440,1
981599160968204288,1
226922575,1
1081094887,1
1348941157561102336,1
1290873961694105600,1
1332258107154685952,1
1367941184,1
1335072470,1
2679347647,1
973176512,1
1367504133947809794,1
47920973,1
1257075739792494593,1
529399714,1
4842761833,1
1324573175884242945,1
824271853,1
191438138,1
1366297206295207941,1
1370988294503301121,1
424586089,1
1361243385772732417,1
1338159186493009924,1
257262051,1
1370930275203510272,1
1371205170214887430,1
1259142730216812546,1
924601223692603392,1
1283260243254771712,1
1370175695461158912,1
1369454255472599044,1
1314907290,1
1278894172699676672,1
721677944762970112,1
1211027604,1
2558621582,1
970668343681339394,1
360069435,1
1873061563,1
976934204226224129,1
1362791539726934021,1
78312299,1
1371108936644919297,1
718794971860459520,1
55711624,1
1047453974410887168,1
407878650,1
974708464449736704,1
731140068421832705,1
71397051,1
1293947966273839104,1
1364549617807892483,1
1354890962649100291,1
917108014146052096,1
1369446821261697025,1
1130539116209291264,1
290202041,1
752903325071372288,1
362290040,1
85258165,1
1365891506758901760,1
1371067058130145280,1
1267248252497416194,1
1245781390928556032,1
1348285264322580483,1
944855721841106944,1
58321015,1
1112766013630791683,1
1355136216279244801,1
24784463,1
2947912017,1
1312570086939521024,1
873110395904446464,1
1369290888577388546,1
536291029,1
1338774896462221312,1
727322471792279552,1
506458688,1
2207618739,1
1141565227,1
1304817526526939136,1
872743688216100864,1
2166495200,1
952676611274485761,1
265557855,1
1363820826261250048,1
2462762120,1
4859194847,1
1511918839,1
730310556242972674,1
1365192642552823808,1
1362126021420580864,1
3134371463,1
1351969982083719170,1
2781924734,1
1217265919581229056,1
1366170908029812744,1
212746159,1
2821613721,1
1302383143937245190,1
1369613601447833602,1
468102457,1
879737910521729029,1
1335848742906314752,1
933715047544635393,1
724268377,1
1284127083980107780,1
41319553,1
2253746564,1
2611412821,1
1256246686617268225,1
711756585371049984,1
228006275,1
43350596,1
1133447496959746048,1
2249307009,1
1310812266883936257,1
856594599216902145,1
1323252281136062464,1
1216112436,1
400590619,1
965616717475885057,1
152000345,1
20790182,1
1370795937510068230,1
2292590961,1
949235658224230400,1
1322170984456101889,1
1440850062,1
1277866565778706433,1
26254540,1
1340511528169181184,1
26953565,1
1286621281400438784,1
754996397037019136,1
989398285369643008,1
962611102780706822,1
46498073,1
231122903,1
1175654373424345088,1
161900149,1
761733954500263936,1
1130801685255708672,1
943390010992050176,1
1170232353026793472,1
1186245960,1
336059894,1
136316505,1
63898409,1
1308356094239084549,1
300578129,1
1199694704784400385,1
877180638570442752,1
1265622632583458821,1
1354723096922644480,1
3410071694,1
1131279447653535746,1
1147172063221882883,1
943952652466995200,1
909879382772260864,1
1350817938736091144,1
1197496002556678144,1
1182227312,1
169165694,1
922200798,1
261865081,1
1076431983159451649,1
23135803,1
1368185681441357824,1
1345592039543431168,1
756598108017070080,1
1319312054130389000,1
856360037253615617,1
717414148229898240,1
1259575354408218625,1
3462658469,1
376932584,1
47909794,1
2772523079,1
1008717916555145216,1
1202572347238211584,1
4837623537,1
2357512696,1
1258578444654272512,1
878976084909228033,1
2782562992,1
1359943021526208518,1
1367581164672802816,1
1347236653644062721,1
914609329172549632,1
1348982311912665090,1
756453737955225600,1
1142848225109512194,1
