Weight,From,To
1,1.35492E+18,44820343
1,1.35492E+18,508043072
1,1.35492E+18,627476981
1,1.35492E+18,38729611
1,1.35492E+18,18152452
1,1.35492E+18,1.30732E+18
1,1.35492E+18,1.26648E+18
1,1.35492E+18,1.23898E+18
1,1.35519E+18,8.31395E+17
1,1.35519E+18,1.35842E+18
1,1.35519E+18,1.36E+18
1,1.35519E+18,1.35461E+18
1,1.35519E+18,1.01639E+18
1,1.35519E+18,1.06216E+18
1,1.35521E+18,164595203
1,1.35521E+18,9.45397E+17
1,1.35521E+18,172983745
1,1.35531E+18,1.2956E+18
1,1.35556E+18,16535687
1,1.35556E+18,1.24387E+18
1,1.35556E+18,1.06164E+18
1,1.35556E+18,1.27525E+18
1,1.35597E+18,9.35265E+17
1,1.35653E+18,1.34518E+18
1,1.35653E+18,1.34859E+18
1,1.35674E+18,9.99588E+17
1,1.35674E+18,9.78242E+17
1,1.35674E+18,9.49051E+17
1,1.35783E+18,1.34102E+18
1,1.35783E+18,1.28776E+18
1,1.35783E+18,1.3657E+18
1,1.35783E+18,1.04331E+18
1,1.35783E+18,9.45486E+17
1,1.35783E+18,1.08905E+18
1,1.35783E+18,264085436
1,1.35783E+18,1.36237E+18
1,1.35783E+18,1.22281E+18
1,1.35783E+18,9.12074E+17
1,1.35783E+18,1.28245E+18
1,1.35783E+18,9.12747E+17
1,1.35783E+18,9.54837E+17
1,1.35783E+18,9.17505E+17
1,1.35783E+18,1.15027E+18
1,1.35783E+18,1.28713E+18
1,1.35783E+18,7.80543E+17
1,1.35783E+18,1.10554E+18
1,1.35783E+18,2880037377
1,1.35783E+18,627476981
1,1.35783E+18,426277984
1,1.35783E+18,1.30824E+18
1,1.35783E+18,1.20376E+18
1,1.35783E+18,1.27301E+18
1,1.35783E+18,1.35373E+18
1,1.35783E+18,18152452
1,1.35783E+18,1.23898E+18
1,1.35783E+18,9.26443E+17
1,1357980644,1.15578E+18
1,1.358E+18,1.27267E+18
1,1.358E+18,193086374
1,1.358E+18,254341951
1,1.358E+18,1325491398
1,1.358E+18,62108806
1,1.358E+18,9.79732E+17
1,1.35803E+18,480717665
1,1.35803E+18,1.37073E+18
1,1.35803E+18,1.22628E+18
1,1.35842E+18,8.31395E+17
1,1.35842E+18,1.35373E+18
1,1.35842E+18,1.35938E+18
1,1.35842E+18,1.36E+18
1,1.35842E+18,1.30546E+18
1,1.35842E+18,1.01639E+18
1,1.35842E+18,1.36393E+18
1,1.35842E+18,1.1402E+18
1,1.35842E+18,1.35519E+18
1,1.35842E+18,1.34919E+18
1,1.35938E+18,1.35842E+18
1,1.35938E+18,1.36393E+18
1,1.35938E+18,1.2892E+18
1,1.35938E+18,1.36E+18
1,1.35938E+18,7.81597E+17
1,1.35938E+18,1.36017E+18
1,1.3595E+18,3268838984
1,1.35959E+18,1.27496E+18
1,1.35959E+18,1.37588E+18
1,1.35959E+18,26797907
1,1.35959E+18,1.22256E+18
1,1.35959E+18,85564644
1,1.35959E+18,1.37745E+18
1,1.35959E+18,1.01202E+18
1,1.35959E+18,1.28966E+18
1,1.35959E+18,1.23206E+18
1,1.35959E+18,1.03138E+18
1,1.35959E+18,17002351
1,1.35959E+18,1.37002E+18
1,1.35959E+18,460968098
1,1.35959E+18,1.35803E+18
1,1.35959E+18,1.37793E+18
1,1.36E+18,1.35519E+18
1,1.36E+18,1.35938E+18
1,1.36002E+18,1.36148E+18
1,1.36002E+18,1.37198E+18
1,1.36017E+18,8.31395E+17
1,1.36017E+18,1.35938E+18
1,1.36054E+18,1.28966E+18
1,1.36074E+18,1.37073E+18
1,1.36175E+18,1.36722E+18
1,1.36221E+18,2248313230
1,1.36221E+18,1.24446E+18
1,1.36221E+18,3303696772
1,1.36221E+18,511797386
1,1.36237E+18,1.33663E+18
1,1.36237E+18,9.49086E+17
1,1.36237E+18,1.06135E+18
1,1.36237E+18,1.34102E+18
1,1.36237E+18,1.28776E+18
1,1.36237E+18,1.08452E+18
1,1.36237E+18,1.3657E+18
1,1.36237E+18,9.45486E+17
1,1.36237E+18,264085436
1,1.36237E+18,1.31111E+18
1,1.36237E+18,1.27301E+18
1,1.36237E+18,251945720
1,1.36237E+18,1.19171E+18
1,1.36237E+18,1.35492E+18
1,1.36237E+18,8.22229E+17
1,1.36237E+18,9.44593E+17
1,1.36237E+18,39361135
1,1.36237E+18,9.26443E+17
1,1.36237E+18,1.35783E+18
1,1.36237E+18,406654240
1,1.36237E+18,44820343
1,1.36237E+18,9.51495E+17
1,1.36237E+18,230028736
1,1.36237E+18,2173143861
1,1.36237E+18,1.20364E+18
1,1.36237E+18,9.54837E+17
1,1.36237E+18,1.28245E+18
1,1.36237E+18,1.1179E+18
1,1.36237E+18,1.15149E+18
1,1.36292E+18,89038787
1,1.36292E+18,134285663
1,1.36393E+18,1.35842E+18
1,1.36393E+18,1.34919E+18
1,1.36393E+18,1.34649E+18
1,1.36393E+18,1.1402E+18
1,1.36393E+18,1.35938E+18
1,1.36393E+18,1.36E+18
1,1.36393E+18,1.35461E+18
1,1.36393E+18,1.01639E+18
1,1.3657E+18,9.08691E+17
1,1.3657E+18,9.50442E+17
1,1.3657E+18,1.33663E+18
1,1.3657E+18,9.49086E+17
1,1.3657E+18,1.06788E+18
1,1.3657E+18,9.42184E+17
1,1.3657E+18,1.34102E+18
1,1.3657E+18,1.28776E+18
1,1.3657E+18,1.08452E+18
1,1.3657E+18,1.27301E+18
1,1.3657E+18,1.35373E+18
1,1.3657E+18,18152452
1,1.3657E+18,1.18708E+18
1,1.3657E+18,1.30732E+18
1,1.3657E+18,1.26648E+18
1,1.3657E+18,1.23898E+18
1,1.3657E+18,1.19171E+18
1,1.3657E+18,1.35492E+18
1,1.3657E+18,9.26443E+17
1,1.3657E+18,1.35783E+18
1,1.3657E+18,2615972152
1,1.3657E+18,627476981
1,1.3657E+18,1.15769E+18
1,1.3657E+18,7.80543E+17
1,1.3657E+18,9.51495E+17
1,1.3657E+18,9.64652E+17
1,1.3657E+18,4528248976
1,1.3657E+18,1.28713E+18
1,1.3657E+18,2341284950
1,1.3657E+18,9.17505E+17
1,1.3657E+18,1.20364E+18
1,1.3657E+18,8.6741E+17
1,1.3657E+18,9.05111E+17
1,1.3657E+18,9.54837E+17
1,1.3657E+18,513559960
1,1.3657E+18,9.12747E+17
1,1.3657E+18,1.26322E+18
1,1.3657E+18,1.28245E+18
1,1.3657E+18,1.15149E+18
1,1.3657E+18,1.22281E+18
1,1.3657E+18,1.1844E+18
1,1.3657E+18,1.36237E+18
1,1.3657E+18,264085436
1,1.3657E+18,7.14813E+17
1,1.36595E+18,117550842
1,1.36595E+18,17532775
1,1.36595E+18,1.22628E+18
1,1.36595E+18,134285663
1,1.36595E+18,1.36849E+18
1,1.36595E+18,1.34793E+18
1,1.36595E+18,1.28828E+18
1,1.36595E+18,1.24028E+18
1,1.3664E+18,1.34463E+18
1,1.3664E+18,1.1319E+18
1,1.3664E+18,1.21466E+18
1,1.36687E+18,1.37416E+18
1,1.36687E+18,1.37588E+18
1,1.36687E+18,1.36929E+18
1,1.36687E+18,1.37752E+18
1,1.36687E+18,1.37355E+18
1,1.36687E+18,1.37793E+18
1,136699524,535241898
1,1.36722E+18,1.36175E+18
1,1.36738E+18,4213135953
1,1.36738E+18,1.37793E+18
1,1.36738E+18,1.03138E+18
1,1.36738E+18,1.36175E+18
1,1.36738E+18,1.22628E+18
1,1.36738E+18,1.32948E+18
1,1.36778E+18,1.35469E+18
1,1.36778E+18,509319582
1,1.36778E+18,363122568
1,1.36778E+18,1.36738E+18
1,1.36778E+18,1.35803E+18
1,1.36778E+18,2270959364
1,1.36778E+18,1.36657E+18
1,1.36778E+18,1.37752E+18
1,1.36778E+18,1.36929E+18
1,1.36778E+18,1.25991E+18
1,1.36849E+18,1.27496E+18
1,1.36849E+18,1.21608E+18
1,1.36849E+18,1.31994E+18
1,1.36855E+18,1.37745E+18
1,1.36875E+18,1.00134E+18
1,1.36875E+18,534790879
1,1.36875E+18,179861626
1,1.36875E+18,1.36E+18
1,1.36875E+18,1.37214E+18
1,1.36875E+18,1.35938E+18
1,1.36897E+18,1.36929E+18
1,1.36897E+18,1.35803E+18
1,1.36929E+18,1.36778E+18
1,1.36929E+18,1.37073E+18
1,1.36929E+18,1.36897E+18
1,1.37004E+18,1.37416E+18
1,1.37014E+18,564219600
1,1.37014E+18,1.31534E+18
1,1.37073E+18,57267042
1,1.37073E+18,1.36929E+18
1,1.37073E+18,215098522
1,1.37073E+18,1.35803E+18
1,1.37073E+18,1.36074E+18
1,1.37073E+18,1.32667E+18
1,1.37109E+18,2806897927
1,1.37109E+18,2646874996
1,1.37214E+18,755890603
1,1.37214E+18,1.34086E+18
1,1.37214E+18,7.81597E+17
1,1.37214E+18,1.36875E+18
1,1.37325E+18,1.25991E+18
1,1.37325E+18,1.37745E+18
1,1.37325E+18,1.31061E+18
1,1.37325E+18,1.36929E+18
1,1.37325E+18,1.32667E+18
1,1.37325E+18,1.22628E+18
1,1.37325E+18,2417849328
1,1.37325E+18,1.20339E+18
1,1.37325E+18,1.37355E+18
1,1.37325E+18,1.34086E+18
1,1.37325E+18,1.36657E+18
1,1.37355E+18,1.36929E+18
1,1.37355E+18,1.37325E+18
1,1.37355E+18,183362434
1,1.37355E+18,1.36687E+18
1,1373901266,254279303
1,1.37416E+18,1.37004E+18
1,1.37416E+18,1.36687E+18
1,1.37416E+18,1.37355E+18
1,1.37416E+18,1.37752E+18
1,1.37416E+18,26797907
1,1.37416E+18,1.37588E+18
1,1.37475E+18,8.84118E+17
1,1.37475E+18,9.61028E+17
1,1.37475E+18,9.4608E+17
1,1.37588E+18,1.37416E+18
1,1.37588E+18,1.3468E+18
1,1.37588E+18,1.36778E+18
1,1.37588E+18,1.13998E+18
1,1.37588E+18,1206041426
1,1.37588E+18,1.32667E+18
1,1.37588E+18,1.22628E+18
1,1.37588E+18,1.36738E+18
1,1.37588E+18,1.36074E+18
1,1.37588E+18,1.36687E+18
1,1.37588E+18,460968098
1,1.37588E+18,1.36349E+18
1,1.37588E+18,1.26119E+18
1,1.37588E+18,1.35959E+18
1,1.37588E+18,1.20339E+18
1,1.37588E+18,1.37699E+18
1,1.37588E+18,1.37325E+18
1,1.37588E+18,1.37752E+18
1,1.37588E+18,26797907
1,1.37615E+18,1.26556E+18
1,1.37615E+18,1.37941E+18
1,1.37699E+18,1.37588E+18
1,1.37699E+18,1.36657E+18
1,1.37699E+18,1.36074E+18
1,1.37699E+18,1.36687E+18
1,1.37752E+18,1.37416E+18
1,1.37752E+18,1.36778E+18
1,1.37752E+18,1.37588E+18
1,1.37752E+18,1.37745E+18
1,1.37752E+18,1.36929E+18
1,1.37752E+18,1.32667E+18
1,1.37752E+18,1.22628E+18
1,1.37752E+18,1.36687E+18
1,1.37752E+18,1.20339E+18
1,1.37752E+18,1.37355E+18
1,1.37752E+18,1.34086E+18
1,1.37793E+18,1.36687E+18
1,137929020,8.98991E+17
1,1384411003,842988756
1,1384411003,1402485997
1,1384411003,395349799
1,1384411003,194499127
1,1384411003,1.34351E+18
1,1384411003,1.31206E+18
1,1384411003,1.22231E+18
1,1384411003,1.08638E+18
1,1384411003,9.32935E+17
1,1386211,9.32126E+17
1,1394931644,8.07258E+17
1,1398734786,9.47532E+17
1,1402485997,1.09173E+18
1,1402485997,1.27066E+18
1,14069156,8.77918E+17
1,14142759,1.33634E+18
1,14173396,1.3237E+18
1,14173396,3070507997
1,14173396,1.29395E+18
1,1423877940,7.8881E+17
1,142529439,1.35207E+18
1,1431264253,7.0835E+17
1,1431264253,1721981778
1,1431264253,1.14146E+18
1,1431474084,9.51376E+17
1,14348298,9.71729E+17
1,14441721,9.46627E+17
1,147523003,8.07258E+17
1,1498924710,336023926
1,150159234,1.31759E+18
1,15033504,50338197
1,151106382,26797907
1,15177772,1.15366E+18
1,1523167039,2592488617
1,152678723,704708494
1,1531699093,1540996266
1,15329909,1.20451E+18
1,153903226,53143589
1,1539126318,16535687
1,15404720,1.31315E+18
1,15404720,1.15769E+18
1,15404720,7.80543E+17
1,15404720,2173143861
1,1540996266,1531699093
1,155884105,9.30238E+17
1,1559043654,9.99181E+17
1,1559043654,28670204
1,1567700198,406654240
1,157324480,560892332
1,157324480,1084984824
1,157605764,1.26211E+18
1,157605764,1.12839E+18
1,157605764,9.49188E+17
1,157605764,9.97596E+17
1,157605764,1.23559E+18
1,157605764,1.16314E+18
1,157605764,1.26317E+18
1,157605764,2881586303
1,157605764,9.8832E+17
1,157605764,1.33827E+18
1,157605764,9.49244E+17
1,157605764,1.01114E+18
1,157605764,1.24236E+18
1,157605764,1.31238E+18
1,157605764,1.24979E+18
1,157605764,1.074E+18
1,157605764,7.53629E+17
1,157675450,1.27066E+18
1,157675450,1.29687E+18
1,157675450,7.63649E+17
1,157675450,9.11959E+17
1,159954936,1.30403E+18
1,159954936,1.30574E+18
1,159954936,1.37042E+18
1,1615886408,502600440
1,1615886408,1.25991E+18
1,1615886408,1.34722E+18
1,161964466,9.98808E+17
1,162502313,9.47437E+17
1,162502313,130384095
1,1631401460,18152452
1,1631401460,1.09173E+18
1,1631401460,20554600
1,1631401460,202119411
1,1631401460,137929020
1,1631401460,110605827
1,1631401460,14897758
1,163273990,1.37217E+18
1,163664036,1463015624
1,163664036,1.31759E+18
1,16435722,596745491
1,164595203,1.35521E+18
1,164595203,1.36864E+18
1,164595203,1.34541E+18
1,164595203,1.23559E+18
1,164595203,3318085586
1,164998268,9.58442E+17
1,1651182841,1.32667E+18
1,165241607,2198495797
1,165241607,1.14007E+18
1,165241607,2742279203
1,165241607,9.20659E+17
1,16535687,1.30408E+18
1,16535687,1.26463E+18
1,16535687,9.30238E+17
1,16535687,19669153
1,16535687,1.34791E+18
1,16535687,9.51483E+17
1,16535687,1539126318
1,16535687,1.30337E+18
1,16545981,1.00355E+18
1,1656936157,8.07258E+17
1,1656936157,7.71056E+17
1,16725596,32384129
1,16725596,1559043654
1,16862817,1359688184
1,16899180,8.09244E+17
1,170516130,27738640
1,170516130,9.59608E+17
1,170516130,4744548854
1,171415738,9.51877E+17
1,1721981778,1431264253
1,172983745,1.35521E+18
1,172983745,1.27809E+18
1,172983745,66126700
1,173033375,1.29218E+18
1,173033375,1.3147E+18
1,173277360,1.34518E+18
1,17413138,1.23117E+18
1,17532775,1.02151E+18
1,17532775,12339652
1,17532775,1.37323E+18
1,17532775,1.08303E+18
1,17532775,115907231
1,17532775,2665222957
1,17889256,232957583
1,179656739,122520941
1,179656739,1.11573E+18
1,179656739,8.70306E+17
1,179861626,1.27083E+18
1,18122072,1.03566E+18
1,18122072,9.51495E+17
1,18122072,1.30732E+18
1,18152452,9.08691E+17
1,18152452,1.33663E+18
1,18152452,9.49086E+17
1,18152452,538964597
1,18152452,1.06135E+18
1,18152452,9.42184E+17
1,18152452,1.28776E+18
1,18152452,9.45486E+17
1,18152452,1.31111E+18
1,18152452,1.15149E+18
1,18152452,9.12747E+17
1,18152452,513559960
1,18152452,2753375391
1,18152452,30901808
1,18152452,76281723
1,18152452,4528248976
1,18152452,627476981
1,18152452,1.35783E+18
1,18152452,9.26443E+17
1,18152452,1.1886E+18
1,18152452,335484490
1,18152452,8.22229E+17
1,18152452,1.35492E+18
1,18152452,1.19171E+18
1,18152452,1.23898E+18
1,18152452,1.27301E+18
1,18152452,1.35373E+18
1,183362434,117550842
1,183362434,502600440
1,183362434,1.35469E+18
1,184813842,1.24894E+18
1,184813842,1.27301E+18
1,184813842,1.03944E+18
1,184813842,1.12968E+18
1,184813842,1.15826E+18
1,184813842,322286421
1,184813842,1.00218E+18
1,184813842,1.2733E+18
1,184813842,58007666
1,184813842,1.26322E+18
1,184813842,8.8674E+17
1,184813842,8.84118E+17
1,184813842,2922331025
1,184813842,1.3657E+18
1,184813842,1325431674
1,184813842,1.34102E+18
1,1867108873,1.12678E+18
1,1872117943,9.48281E+17
1,187294348,7.48526E+17
1,187294348,9.71653E+17
1,187294348,9.99588E+17
1,18761832,173033375
1,18761832,9.21785E+17
1,18761832,9.43977E+17
1,18761832,1.30771E+18
1,18761832,895329918
1,190109301,1.31061E+18
1,1906372862,9.7898E+17
1,1906372862,1.32948E+18
1,1906372862,1.25895E+18
1,191417203,1.27742E+18
1,192446249,9.08691E+17
1,192446249,1.27301E+18
1,192446249,38729611
1,192446249,1.18708E+18
1,192446249,1.30732E+18
1,192446249,1.26648E+18
1,192446249,1.23898E+18
1,192446249,1.19171E+18
1,192446249,1.11713E+18
1,192446249,1.35492E+18
1,192446249,8.22229E+17
1,192446249,9.44593E+17
1,192446249,1.13401E+18
1,192446249,9.26443E+17
1,192446249,1.05986E+18
1,192446249,3298454376
1,192446249,242151754
1,192446249,627476981
1,192446249,1.15769E+18
1,192446249,406654240
1,192446249,4528248976
1,192446249,1.18856E+18
1,192446249,7.08704E+17
1,192446249,9.17969E+17
1,192446249,1.28713E+18
1,192446249,270698032
1,192446249,2341284950
1,192446249,9.05111E+17
1,192446249,9.54837E+17
1,192446249,513559960
1,192446249,9.12747E+17
1,192446249,1.26322E+18
1,192446249,855952662
1,192446249,1.28245E+18
1,192446249,9.41994E+17
1,192446249,1.08342E+18
1,192446249,1.04243E+18
1,192446249,1.22281E+18
1,192446249,1.31111E+18
1,192446249,1.32279E+18
1,192446249,1.08905E+18
1,192446249,1.1222E+18
1,192446249,1.08428E+18
1,192446249,1.08452E+18
1,192446249,1.28776E+18
1,192446249,9.28888E+17
1,192446249,1567700198
1,192446249,9.42184E+17
1,192446249,1.06788E+18
1,192446249,469314544
1,1928045881,1.26322E+18
1,1928045881,1.27301E+18
1,19287394,1.36864E+18
1,193086374,9.11959E+17
1,193086374,27928735
1,194499127,2753375391
1,194499127,1384411003
1,19640334,1.12839E+18
1,19640334,2815149604
1,19640334,8.90021E+17
1,197714198,9.78167E+17
1,197714198,47449365
1,197714198,2241788852
1,19841658,2198495797
1,19841658,3415077141
1,19841658,1213873928
1,19841658,9.30238E+17
1,19841658,7.38293E+17
1,20004467,9.652E+17
1,20004467,2341284950
1,20066079,1.03566E+18
1,202119411,1.1953E+18
1,202119411,3114052794
1,203480711,2841276346
1,203480711,1.30516E+18
1,203480711,1.03407E+18
1,20644666,8.39625E+17
1,20912098,1.31111E+18
1,20912098,1.1844E+18
1,21071552,3388780323
1,21213803,58007666
1,21259280,9.7898E+17
1,21259280,1.32948E+18
1,21259280,22708353
1,21326475,2386492158
1,214342143,55585412
1,215098522,1.35469E+18
1,21537473,1.20451E+18
1,2162666399,2539632308
1,2162666399,77757185
1,216877746,117550842
1,216877746,8.56961E+17
1,216877746,1.28002E+18
1,216877746,8.07258E+17
1,216877746,9.49188E+17
1,216877746,9.92498E+17
1,216877746,1.1954E+18
1,216877746,581325683
1,216877746,1.35497E+18
1,216877746,1.28966E+18
1,216877746,594564076
1,216877746,1.1459E+18
1,217035219,87328334
1,2172540562,9.31954E+17
1,2172540562,242151754
1,2172540562,9.12747E+17
1,2173143861,15404720
1,2173143861,1.36237E+18
1,2173143861,2280805769
1,2191010738,8.70306E+17
1,2198495797,1.20347E+18
1,2198495797,7.38293E+17
1,2198495797,19841658
1,2198495797,115277678
1,2198495797,1213873928
1,2198495797,3415077141
1,2204806447,234154003
1,2204965955,1.29577E+18
1,22054049,17367764
1,2206539405,1.12839E+18
1,2206539405,1.074E+18
1,22119986,308899953
1,22149757,4827890056
1,2238623312,398622156
1,2252670684,19675541
1,2252670684,1.2892E+18
1,2252670684,2539632308
1,2265403950,1.35274E+18
1,2265403950,1.37941E+18
1,2268584392,1.16108E+18
1,2268584392,1.10443E+18
1,22708353,21259280
1,22708353,1.32948E+18
1,22708353,169082573
1,2278893798,55465720
1,2280805769,1.09173E+18
1,229493956,9.6145E+17
1,229493956,8.84118E+17
1,230028736,18152452
1,23006472,1.29687E+18
1,23018690,9.66265E+17
1,23018690,469314544
1,2313784188,9.71653E+17
1,2328755451,1.31315E+18
1,2328755451,539882935
1,2328755451,1.22221E+18
1,2328755451,1346206429
1,2328755451,1.29037E+18
1,232957583,17889256
1,2341284950,1.26648E+18
1,2341403496,136699524
1,234154003,7.06661E+17
1,2356812614,1.30574E+18
1,2356812614,1.34506E+18
1,2364289039,755890603
1,2364289039,8.07258E+17
1,236709875,9.85385E+17
1,236709875,1.31647E+18
1,236709875,8.45827E+17
1,2383864146,1.34351E+18
1,2383864146,1.00492E+18
1,2383864146,1.1179E+18
1,2383864146,1.37323E+18
1,2383864146,18761832
1,2384097241,1.00564E+18
1,240095290,1.33451E+18
1,240095290,1.20289E+18
1,240095290,1.33827E+18
1,240356330,1241170872
1,2414433138,1567700198
1,2414433138,15404720
1,2414433138,2263137086
1,2414433138,76281723
1,2414433138,58007666
1,2414433138,9.20659E+17
1,2414433138,44820343
1,2414433138,317992307
1,2414433138,242151754
1,2414433138,3298454376
1,2414433138,1.1886E+18
1,2414433138,1.19171E+18
1,2414433138,1.27301E+18
1,2414433138,1.30732E+18
1,2414433138,1.26648E+18
1,2414433138,1.23898E+18
1,2417849328,1.37325E+18
1,242151754,9.08691E+17
1,242151754,192446249
1,242151754,469314544
1,242151754,22800002
1,242151754,1.08428E+18
1,242151754,2172540562
1,242151754,1.08342E+18
1,242151754,9.41994E+17
1,242151754,9.59608E+17
1,242151754,4744548854
1,242151754,1.10554E+18
1,242151754,426277984
1,242151754,52039307
1,242151754,8.50003E+17
1,242151754,3298454376
1,2429886117,1.37268E+18
1,243135827,32384129
1,243135827,9.80096E+17
1,2448527677,8.07258E+17
1,245639333,1.37122E+18
1,2467272554,1.26004E+18
1,2470000940,1.30255E+18
1,2470000940,1.23737E+18
1,2470000940,1.31364E+18
1,2470000940,1.30258E+18
1,2470000940,1.23069E+18
1,2470000940,2356812614
1,2470000940,1.34506E+18
1,2470000940,1.25406E+18
1,2470000940,1.29386E+18
1,2470000940,1.29421E+18
1,2470000940,1.33848E+18
1,2470000940,1.30574E+18
1,2470000940,1.34506E+18
1,2470000940,1.29471E+18
1,2470000940,1.34506E+18
1,2476948563,9.20659E+17
1,2478831440,1.28002E+18
1,24821879,1.33663E+18
1,24823204,9.01059E+17
1,24846824,1.36161E+18
1,24846824,138245983
1,2503547378,1.35674E+18
1,2503547378,9.14248E+17
1,2503547378,9.99588E+17
1,2503547378,8.45195E+17
1,2503547378,9.35265E+17
1,2503547378,426277984
1,251945720,1.31111E+18
1,251945720,1.36237E+18
1,253585382,1.34821E+18
1,253585382,1.1934E+18
1,2538082935,8.07258E+17
1,2539632308,2162666399
1,2539632308,2252670684
1,2539632308,9.14442E+17
1,2539632308,9.37753E+17
1,2539632308,9.64652E+17
1,2539632308,9.4563E+17
1,2539632308,2780558549
1,2539632308,1.11713E+18
1,2540056898,1.34448E+18
1,2540056898,1.35829E+18
1,2540056898,7.64563E+17
1,254279303,1373901266
1,2559005541,1.23012E+18
1,2559005541,1.37941E+18
1,257644079,70183578
1,2591386356,1.35274E+18
1,2592488617,1523167039
1,25949466,9.88993E+17
1,25949466,1.31206E+18
1,259703516,1.26622E+18
1,260079722,9.47159E+17
1,260087947,3023360911
1,260087947,28670204
1,2615972152,1.3657E+18
1,2615972152,1.22452E+18
1,2615972152,1.18856E+18
1,2615972152,1.15769E+18
1,2615972152,1.09173E+18
1,2617786477,8.92376E+17
1,26254854,9.7898E+17
1,26254854,169082573
1,26254854,22708353
1,2638771786,362418801
1,264085436,9.08691E+17
1,264085436,1.33663E+18
1,264085436,538964597
1,264085436,1.06788E+18
1,264085436,1.28776E+18
1,264085436,1.3657E+18
1,264085436,1.04331E+18
1,264085436,1.26648E+18
1,264085436,1.19171E+18
1,264085436,1.15826E+18
1,264085436,1.35492E+18
1,264085436,1.35783E+18
1,264085436,230028736
1,264085436,2341284950
1,264085436,9.54837E+17
1,264085436,1.28245E+18
1,264085436,1.22281E+18
1,264085436,1.36237E+18
1,2645449265,1.11096E+18
1,2646874996,2806897927
1,2664768119,9.46846E+17
1,2664768119,4071006503
1,2664768119,91877344
1,2664768119,9.69079E+17
1,2664768119,87472789
1,2665222957,17532775
1,266814956,4071006503
1,2668541539,9.50442E+17
1,2668541539,1.01114E+18
1,2668541539,1.11016E+18
1,2668541539,1.14997E+18
1,2668541539,9.00741E+17
1,2668541539,1.32279E+18
1,2670917924,7.87954E+17
1,26797907,1.37416E+18
1,26797907,1.13998E+18
1,26797907,183362434
1,26797907,1.24028E+18
1,269149617,9.71729E+17
1,270698032,1.33663E+18
1,270698032,192446249
1,270698032,38729611
1,270698032,1.35373E+18
1,270698032,1.35492E+18
1,270698032,9.30238E+17
1,2742279203,3332761755
1,2742279203,1.1222E+18
1,2742279203,165241607
1,2742279203,162502313
1,2742279203,1.20664E+18
1,2742279203,1.30824E+18
1,274685249,1.26266E+18
1,2753375391,9.08691E+17
1,2753375391,128051393
1,2753375391,9.66265E+17
1,2753375391,1.24244E+18
1,2753375391,7.14813E+17
1,2753375391,1.04243E+18
1,2753375391,7.33809E+17
1,2753375391,105500699
1,2753375391,4744548854
1,2753375391,230028736
1,2754243826,1.15027E+18
1,2760035773,9.44837E+17
1,2766988203,1.26845E+18
1,27738640,170516130
1,2775908668,1.26454E+18
1,2780558549,1.35302E+18
1,2780558549,87472789
1,2780558549,1.28436E+18
1,2780558549,1.08905E+18
1,2780558549,3183848149
1,2780558549,2742279203
1,2780558549,1.32948E+18
1,2780558549,1.21328E+18
1,2780558549,8.00433E+17
1,2780558549,617490873
1,2780558549,2539632308
1,2781202710,9.47159E+17
1,2781202710,7.89691E+17
1,27854693,1.36612E+18
1,279998036,1.32336E+18
1,2806897927,1.37109E+18
1,2806897927,2646874996
1,2806897927,4860829450
1,281792077,91877344
1,2818030046,15115218
1,2823888746,7.69619E+17
1,2841276346,9.43544E+17
1,2841276346,1.24322E+18
1,2864162535,8.82249E+17
1,286442602,9.13946E+17
1,286442602,509319582
1,286442602,9.93045E+17
1,286442602,23006472
1,2865340965,1.2482E+18
1,2873955731,9.05111E+17
1,2873955731,9.78128E+17
1,2880037377,104690576
1,2880037377,1.35783E+18
1,2881586303,157605764
1,2892991843,1.17228E+18
1,2922112649,8.4101E+17
1,2922112649,7.14813E+17
1,2922112649,1.25108E+18
1,2922112649,228878983
1,2922331025,1.32621E+18
1,2922331025,1.29249E+18
1,2922331025,1.17758E+18
1,2922331025,1.25937E+18
1,2922331025,9.52558E+17
1,2965461610,2386492158
1,2965461610,8.44115E+17
1,2965461610,7.81597E+17
1,298635447,1.13998E+18
1,298635447,578380018
1,30047971,468185456
1,30047971,3623915954
1,30056683,9.43544E+17
1,30056683,1.13799E+18
1,30056683,9.39307E+17
1,30056683,1.30516E+18
1,30062488,162502313
1,301209655,425318685
1,3024469779,9.88993E+17
1,3024469779,1.08638E+18
1,3024469779,4666179488
1,303066485,1.20347E+18
1,303066485,87328334
1,3038412281,1.02139E+18
1,3058020040,9.61038E+17
1,30609306,8.45827E+17
1,308899953,22119986
1,30901808,70183578
1,3096963855,3419788504
1,3096963855,7.96335E+17
1,3114052794,1.18856E+18
1,31146970,1.074E+18
1,31163706,1.29677E+18
1,31163706,9.51483E+17
1,3135666467,1.31534E+18
1,3135666467,1.37692E+18
1,313773946,2892991843
1,313773946,1.17228E+18
1,31570847,9.30238E+17
1,315891651,378625573
1,315891651,1.04331E+18
1,315891651,1.08905E+18
1,315891651,1.1844E+18
1,315891651,1.22281E+18
1,315891651,1.26322E+18
1,315891651,1.18708E+18
1,315891651,1.30732E+18
1,315891651,1.26648E+18
1,315891651,1.18856E+18
1,315891651,1.28713E+18
1,315891651,270698032
1,315891651,1.20364E+18
1,3163266804,1.24894E+18
1,3163266804,9.48281E+17
1,3163266804,1402485997
1,3163266804,339544187
1,3163266804,9.8832E+17
1,3183848149,87472789
1,3183848149,17002351
