,time,open,close,high,low,volume,id_date
12323,2021-03-09 10:54:00+08:00,53577.0,53602.0,53602.0,53573.0,2.40733481,20210309
12322,2021-03-09 10:55:00+08:00,53602.0,53640.47738343,53643.22908,53569.0,1.697253,20210309
12321,2021-03-09 10:56:00+08:00,53644.0,53700.0,53701.0,53611.0,14.21520639,20210309
12320,2021-03-09 10:57:00+08:00,53700.0,53700.0,53710.0,53700.0,2.24431819,20210309
12319,2021-03-09 10:58:00+08:00,53700.0,53706.0,53718.0,53700.0,17.67408209,20210309
12318,2021-03-09 10:59:00+08:00,53707.0,53667.0,53733.0,53638.24384797,3.70453505,20210309
12317,2021-03-09 11:00:00+08:00,53667.0,53750.0,53750.0,53654.0,2.86346413,20210309
12437,2021-03-09 11:01:00+08:00,53750.369022,53708.17018836,53757.0,53701.0,3.77503579,20210309
12436,2021-03-09 11:02:00+08:00,53708.17018836,53705.0,53716.0,53702.0,2.5811,20210309
12435,2021-03-09 11:03:00+08:00,53705.0,53732.0,53763.45267549,53705.0,0.28753338,20210309
12434,2021-03-09 11:04:00+08:00,53724.0,53681.0,53756.0,53670.0,3.60534789,20210309
12433,2021-03-09 11:05:00+08:00,53668.99123634,53591.321784,53669.0,53591.321784,8.24493166,20210309
12432,2021-03-09 11:06:00+08:00,53596.0,53591.0,53640.0,53591.0,0.57718198,20210309
12431,2021-03-09 11:07:00+08:00,53591.0,53548.0,53591.0,53491.0,28.13051534,20210309
12430,2021-03-09 11:08:00+08:00,53531.0,53541.874848,53546.0,53531.0,0.385031,20210309
12429,2021-03-09 11:09:00+08:00,53541.0,53531.0,53586.0,53530.0,1.132155,20210309
12428,2021-03-09 11:10:00+08:00,53561.0,53537.86129092,53561.0,53537.0,0.7561071,20210309
12427,2021-03-09 11:11:00+08:00,53548.0,53592.0,53598.0,53548.0,7.05548316,20210309
12426,2021-03-09 11:12:00+08:00,53592.0,53549.0,53592.0,53547.0,5.309,20210309
12425,2021-03-09 11:13:00+08:00,53549.0,53533.54801523,53563.0,53533.54801523,0.21859489000000001,20210309
12424,2021-03-09 11:14:00+08:00,53534.0,53550.0,53550.0,53531.0,0.32464559,20210309
12423,2021-03-09 11:15:00+08:00,53550.0,53622.18309233,53622.18309233,53550.0,1.25238273,20210309
12422,2021-03-09 11:16:00+08:00,53623.36884668,53665.0,53692.0,53623.36884668,1.52676247,20210309
12421,2021-03-09 11:17:00+08:00,53692.0,53672.0,53718.0,53671.0,0.45177393,20210309
12420,2021-03-09 11:18:00+08:00,53682.0,53748.0,53749.0,53678.0,5.5474,20210309
12419,2021-03-09 11:19:00+08:00,53745.0,53705.0,53759.0,53704.84424432,8.865743590000001,20210309
12418,2021-03-09 11:20:00+08:00,53704.00026585,53743.0,53745.0,53681.31922816,0.3239,20210309
12417,2021-03-09 11:21:00+08:00,53745.0,53776.80311728,53777.0,53744.97515424,13.74325462,20210309
12416,2021-03-09 11:22:00+08:00,53777.0,53889.841876,53950.0,53776.3312812,57.43474402,20210309
12415,2021-03-09 11:23:00+08:00,53886.0,53927.0,53945.0,53886.0,0.30975471,20210309
12414,2021-03-09 11:24:00+08:00,53930.0,53815.0,53944.0,53809.399345,10.28747128,20210309
12413,2021-03-09 11:25:00+08:00,53849.0,53901.0,53901.0,53849.0,13.49879827,20210309
12412,2021-03-09 11:26:00+08:00,53900.12045208,53902.0,53903.0,53900.0,34.00724421,20210309
12411,2021-03-09 11:27:00+08:00,53901.0,53900.0,53933.0,53900.0,0.85236764,20210309
12410,2021-03-09 11:28:00+08:00,53900.0,53900.0,53909.60907464,53900.0,2.35670002,20210309
12409,2021-03-09 11:29:00+08:00,53901.0,53916.0,53917.0,53901.0,0.18549121000000002,20210309
12408,2021-03-09 11:30:00+08:00,53918.0,53932.0,53999.0,53918.0,20.51207528,20210309
12407,2021-03-09 11:31:00+08:00,53918.4087,54000.0,54007.0,53918.0,41.23003705,20210309
12406,2021-03-09 11:32:00+08:00,54001.0,54139.0,54241.0,54001.0,75.41927032,20210309
12405,2021-03-09 11:33:00+08:00,54138.0,54003.0,54193.0,54001.0,21.99255445,20210309
12404,2021-03-09 11:34:00+08:00,54013.0,54136.0,54186.0,54012.83040288,5.16164809,20210309
12403,2021-03-09 11:35:00+08:00,54113.0,54030.0,54157.0,54010.025632,9.59036702,20210309
12402,2021-03-09 11:36:00+08:00,54030.0,53984.0,54060.0,53973.0,7.81481244,20210309
12401,2021-03-09 11:37:00+08:00,53984.0,53946.39395712,54027.0,53938.0,4.28637173,20210309
12400,2021-03-09 11:38:00+08:00,53949.0,53837.0,53950.0,53837.0,6.3724736,20210309
12399,2021-03-09 11:39:00+08:00,53840.0,53990.68492096,54010.0,53840.0,5.71856777,20210309
12398,2021-03-09 11:40:00+08:00,53995.0,53830.0,53996.0,53830.0,2.50750844,20210309
12397,2021-03-09 11:41:00+08:00,53872.632832,54023.90314384,54023.90314384,53864.0,3.0411945400000002,20210309
12396,2021-03-09 11:42:00+08:00,54023.9902804,54011.0,54073.0,53978.0,4.66820607,20210309
12395,2021-03-09 11:43:00+08:00,53992.0,53972.661436,54034.0,53970.0,4.8121027100000004,20210309
12394,2021-03-09 11:44:00+08:00,53966.97416502,53954.0,54010.0,53953.0,3.97959855,20210309
12393,2021-03-09 11:45:00+08:00,53953.0,53977.0,54003.0,53953.0,3.33712317,20210309
12392,2021-03-09 11:46:00+08:00,53952.74393166,53911.0,53954.0,53903.0,3.46686359,20210309
12391,2021-03-09 11:47:00+08:00,53911.0,54009.0,54033.0,53911.0,6.29838883,20210309
12390,2021-03-09 11:48:00+08:00,54009.0,53933.0,54009.0,53906.0,3.00604747,20210309
12389,2021-03-09 11:49:00+08:00,53940.0,53808.0,53984.0,53792.0,18.75766348,20210309
12388,2021-03-09 11:50:00+08:00,53806.0,53870.962792,53886.0,53779.60942578,9.04880301,20210309
12387,2021-03-09 11:51:00+08:00,53869.0,53939.0,53990.985516,53869.0,10.6720995,20210309
12386,2021-03-09 11:52:00+08:00,53925.0,53926.0,53952.0,53904.0,4.66812993,20210309
12385,2021-03-09 11:53:00+08:00,53937.0,53910.0,53980.0,53903.23293749,3.00638781,20210309
12384,2021-03-09 11:54:00+08:00,53910.0,53926.0,53926.0,53901.0,2.72161259,20210309
12383,2021-03-09 11:55:00+08:00,53927.0,53973.68193444,53973.68193444,53927.0,0.75125528,20210309
12382,2021-03-09 11:56:00+08:00,53973.68193444,53900.0,53974.1832826,53900.0,4.3009445,20210309
12381,2021-03-09 11:57:00+08:00,53900.30674482,53858.77361862,53900.30674482,53831.0,6.97663019,20210309
12380,2021-03-09 11:58:00+08:00,53864.0,53923.0,53939.0,53864.0,4.396913,20210309
12379,2021-03-09 11:59:00+08:00,53939.7927365,53943.0,53955.0,53917.0,1.26276018,20210309
12378,2021-03-09 12:00:00+08:00,53951.0,53975.0,53976.0,53942.0,1.47302706,20210309
12498,2021-03-09 12:01:00+08:00,53970.0,53914.0,53976.0,53914.0,2.88446335,20210309
12497,2021-03-09 12:02:00+08:00,53914.0,53903.0304286,53914.0,53900.0,1.52903954,20210309
12496,2021-03-09 12:03:00+08:00,53903.0,53942.0,53943.0,53863.0,12.31341321,20210309
12495,2021-03-09 12:04:00+08:00,53943.0,53971.930025,53978.0,53901.0,3.43945894,20210309
12494,2021-03-09 12:05:00+08:00,53978.0,53910.0,53988.428195,53909.38232775,6.87964972,20210309
12493,2021-03-09 12:06:00+08:00,53910.0,53866.0,53931.0,53850.0,5.2902201,20210309
12492,2021-03-09 12:07:00+08:00,53866.0,53861.0,53899.0,53842.0,3.21092669,20210309
12491,2021-03-09 12:08:00+08:00,53861.0,53901.0,53901.0,53841.0,2.68442756,20210309
12490,2021-03-09 12:09:00+08:00,53901.0,53850.0,53928.53135488,53850.0,2.89906284,20210309
12489,2021-03-09 12:10:00+08:00,53850.0,53810.0,53855.0,53789.0,5.81945179,20210309
12488,2021-03-09 12:11:00+08:00,53811.0,53811.0,53848.0,53795.63231616,2.18906276,20210309
12487,2021-03-09 12:12:00+08:00,53811.0,53731.0,53811.0,53710.0,8.64845347,20210309
12486,2021-03-09 12:13:00+08:00,53731.0,53737.0,53766.0,53731.0,1.86857548,20210309
12485,2021-03-09 12:14:00+08:00,53738.0,53610.0,53738.0,53610.0,16.27263469,20210309
12484,2021-03-09 12:15:00+08:00,53610.0,53701.0,53701.0,53595.0,31.36237697,20210309
12483,2021-03-09 12:16:00+08:00,53688.0,53719.0,53719.0,53655.0,2.85661944,20210309
12482,2021-03-09 12:17:00+08:00,53719.2680432,53751.0,53756.0,53719.2680432,0.68593083,20210309
12481,2021-03-09 12:18:00+08:00,53750.0,53772.0,53785.0,53750.0,2.16930577,20210309
12480,2021-03-09 12:19:00+08:00,53779.81853,53783.0,53783.0,53752.0,3.88992697,20210309
12479,2021-03-09 12:20:00+08:00,53785.699432,53810.0,53817.0,53785.699432,1.19623556,20210309
12478,2021-03-09 12:21:00+08:00,53780.0,53753.0,53780.0,53753.0,4.13186273,20210309
12477,2021-03-09 12:22:00+08:00,53754.0,53744.179814,53754.0,53744.0,0.99003674,20210309
12476,2021-03-09 12:23:00+08:00,53744.0,53677.0,53744.0,53655.0,4.66591942,20210309
12475,2021-03-09 12:24:00+08:00,53676.0,53753.0,53754.0,53676.0,1.82957849,20210309
12474,2021-03-09 12:25:00+08:00,53753.0,53780.0,53796.161664,53713.0,2.51012286,20210309
12473,2021-03-09 12:26:00+08:00,53792.0,53771.76701414,53802.0,53718.0,3.39068754,20210309
12472,2021-03-09 12:27:00+08:00,53773.0,53822.0,53824.0,53773.0,13.55500614,20210309
12471,2021-03-09 12:28:00+08:00,53822.0,53804.96971066,53823.0,53803.0,0.21365328,20210309
12470,2021-03-09 12:29:00+08:00,53805.0,53934.0,53934.22306497,53805.0,1.632921,20210309
12469,2021-03-09 12:30:00+08:00,53934.518736,53885.0,53954.381845,53874.0,4.11518547,20210309
12468,2021-03-09 12:31:00+08:00,53885.0,53881.0,53901.02036845,53881.0,0.67156572,20210309
12467,2021-03-09 12:32:00+08:00,53881.0,53855.0,53881.0,53838.0,3.41301112,20210309
12466,2021-03-09 12:33:00+08:00,53864.0,53901.0,53901.0,53864.0,1.30377746,20210309
12465,2021-03-09 12:34:00+08:00,53904.85586135,53911.0,53911.0,53904.0,1.039,20210309
12464,2021-03-09 12:35:00+08:00,53904.0,53865.0,53905.0,53865.0,1.66227796,20210309
12463,2021-03-09 12:36:00+08:00,53865.0,53866.0,53866.0,53840.0,1.39774787,20210309
12462,2021-03-09 12:37:00+08:00,53866.0,53946.0,53946.0,53866.0,4.4348862,20210309
12461,2021-03-09 12:38:00+08:00,53945.0,53900.0,53946.0,53900.0,16.38525464,20210309
12460,2021-03-09 12:39:00+08:00,53941.53628,53962.0,53962.0,53941.53628,2.43382244,20210309
12459,2021-03-09 12:40:00+08:00,53962.0,53983.0,53984.0,53962.0,1.80300784,20210309
12458,2021-03-09 12:41:00+08:00,53950.0,53949.0,53963.0,53941.53628,1.24457521,20210309
12457,2021-03-09 12:42:00+08:00,53945.0,53980.0,53980.0,53945.0,0.11748,20210309
12456,2021-03-09 12:43:00+08:00,53981.0,54024.0,54050.0,53981.0,11.65481884,20210309
12455,2021-03-09 12:44:00+08:00,54029.0,54028.16073822,54055.0,54028.0,4.76009406,20210309
12454,2021-03-09 12:45:00+08:00,54007.0,54054.0,54054.0,53989.03223661,6.64928054,20210309
12453,2021-03-09 12:46:00+08:00,54051.0,54065.0,54070.21417902,54051.0,4.0212674999999996,20210309
12452,2021-03-09 12:47:00+08:00,54064.0,54045.0,54064.0,54029.0,1.30677119,20210309
12451,2021-03-09 12:48:00+08:00,54055.0,54082.0,54111.0,54055.0,12.14934172,20210309
12450,2021-03-09 12:49:00+08:00,54058.745762,54009.0,54081.0,54006.0,12.35494814,20210309
12449,2021-03-09 12:50:00+08:00,54009.0,53949.0,54016.30361652,53949.0,4.65794127,20210309
12448,2021-03-09 12:51:00+08:00,53957.0,53923.0,53957.071316,53920.431876,2.07854544,20210309
12447,2021-03-09 12:52:00+08:00,53923.0,53920.0,53939.0,53920.0,1.30304751,20210309
12446,2021-03-09 12:53:00+08:00,53942.0,53958.0,53958.0,53938.0,2.20024065,20210309
12445,2021-03-09 12:54:00+08:00,53973.0,53975.0,53976.0,53973.0,1.66141327,20210309
12444,2021-03-09 12:55:00+08:00,53975.0,53961.0,53975.0,53961.0,0.56091,20210309
12443,2021-03-09 12:56:00+08:00,53975.0,53884.23492705,53975.0,53884.23492705,3.86025596,20210309
12442,2021-03-09 12:57:00+08:00,53887.0,53852.0,53897.0,53804.0,5.55768676,20210309
12441,2021-03-09 12:58:00+08:00,53822.0,53804.0,53822.0,53767.0,2.96382306,20210309
12440,2021-03-09 12:59:00+08:00,53804.0,53803.0,53805.0,53803.0,1.36668401,20210309
12439,2021-03-09 13:00:00+08:00,53803.0,53824.0,53831.0,53803.0,0.47336409,20210309
12559,2021-03-09 13:01:00+08:00,53823.0,53852.0,53852.6923,53823.0,0.94884617,20210309
12558,2021-03-09 13:02:00+08:00,53824.0,53803.0,53825.0,53803.0,1.326095,20210309
12557,2021-03-09 13:03:00+08:00,53803.0,53841.0,53841.0,53803.0,4.0708563,20210309
12556,2021-03-09 13:04:00+08:00,53842.0,53845.0,53845.0,53841.0,0.241361,20210309
12555,2021-03-09 13:05:00+08:00,53845.28413,53885.0,53894.0,53845.28413,1.182569,20210309
12554,2021-03-09 13:06:00+08:00,53894.71490876,53989.0,53989.0,53894.71490876,3.12491056,20210309
12553,2021-03-09 13:07:00+08:00,53981.0,54046.0,54046.0,53981.0,0.9454420400000001,20210309
12552,2021-03-09 13:08:00+08:00,54045.0,54048.0,54050.0,54045.0,0.1944829,20210309
12551,2021-03-09 13:09:00+08:00,54049.0,53981.27466825,54053.0,53981.27466825,1.23309224,20210309
12550,2021-03-09 13:10:00+08:00,53983.0,54051.0,54051.0,53983.0,0.16542,20210309
12549,2021-03-09 13:11:00+08:00,54051.0,54068.0,54095.0,54051.0,1.24704933,20210309
12548,2021-03-09 13:12:00+08:00,54069.0,54033.0,54069.0,54018.0,1.68704793,20210309
12547,2021-03-09 13:13:00+08:00,54056.0,54069.0,54069.0,54055.0,0.35209997000000004,20210309
12546,2021-03-09 13:14:00+08:00,54068.0,54044.0,54073.0,54038.0,3.69605903,20210309
12545,2021-03-09 13:15:00+08:00,54044.0,53989.0,54066.0,53989.0,2.15535567,20210309
12544,2021-03-09 13:16:00+08:00,54002.0,54025.0,54025.0,53996.0,0.11271101,20210309
12543,2021-03-09 13:17:00+08:00,54034.0,54087.0,54095.0,54034.0,3.069065,20210309
12542,2021-03-09 13:18:00+08:00,54077.0,54080.0,54081.0,54054.0,0.96694745,20210309
12541,2021-03-09 13:19:00+08:00,54080.0,54184.0,54185.0,54080.0,4.66515552,20210309
12540,2021-03-09 13:20:00+08:00,54185.0,54367.0,54442.0,54185.0,101.43973427,20210309
12539,2021-03-09 13:21:00+08:00,54367.0,54317.92850858,54375.0,54281.232432,3.31784569,20210309
12538,2021-03-09 13:22:00+08:00,54320.0,54338.0,54338.0,54281.0,6.2536672300000005,20210309
12537,2021-03-09 13:23:00+08:00,54338.0,54387.0,54422.0,54337.30848766,13.29837753,20210309
12536,2021-03-09 13:24:00+08:00,54384.0,54418.0,54421.0,54384.0,2.13069804,20210309
12535,2021-03-09 13:25:00+08:00,54418.0,54350.89430078,54440.0,54343.77860186,10.90086986,20210309
12534,2021-03-09 13:26:00+08:00,54342.59265204,54321.0,54383.0,54294.0,3.3305145400000002,20210309
12533,2021-03-09 13:27:00+08:00,54341.0,54371.0,54382.0,54341.0,1.0145669800000001,20210309
12532,2021-03-09 13:28:00+08:00,54368.0,54379.0,54426.0,54367.0,3.1613772,20210309
12531,2021-03-09 13:29:00+08:00,54373.0,54300.0,54380.0,54300.0,1.47173367,20210309
12530,2021-03-09 13:30:00+08:00,54300.0,54301.0,54377.0,54300.0,0.8502632,20210309
12529,2021-03-09 13:31:00+08:00,54300.0,54239.6346228,54300.0,54173.0,6.17704075,20210309
12528,2021-03-09 13:32:00+08:00,54235.0,54154.0,54235.0,54124.0,4.13539694,20210309
12527,2021-03-09 13:33:00+08:00,54156.160464,54175.7532984,54222.0,54139.0,1.94295189,20210309
12526,2021-03-09 13:34:00+08:00,54191.0,54219.0,54275.0,54191.0,0.59927261,20210309
12525,2021-03-09 13:35:00+08:00,54212.060652,54264.0,54305.0,54212.060652,0.25564973,20210309
12524,2021-03-09 13:36:00+08:00,54279.0,54224.0,54283.48026,54222.0,0.14317515,20210309
12523,2021-03-09 13:37:00+08:00,54213.32412166,54238.0,54256.926816,54204.735564,0.34708159,20210309
12522,2021-03-09 13:38:00+08:00,54242.97286716,54250.0,54284.0,54242.97286716,0.22608252,20210309
12521,2021-03-09 13:39:00+08:00,54251.0,54220.0,54251.0,54220.0,1.48102631,20210309
12520,2021-03-09 13:40:00+08:00,54220.0,54235.0,54250.0,54180.0,6.1297862,20210309
12519,2021-03-09 13:41:00+08:00,54233.9085312,54251.0,54251.0,54233.9085312,0.6837248,20210309
12518,2021-03-09 13:42:00+08:00,54251.2745159,54293.4484124,54293.4484124,54251.2745159,0.81947332,20210309
12517,2021-03-09 13:43:00+08:00,54269.0,54253.823229,54269.0,54219.93243137,1.24044125,20210309
12516,2021-03-09 13:44:00+08:00,54241.0,54206.0,54252.16084338,54165.0,26.04524,20210309
12515,2021-03-09 13:45:00+08:00,54217.5314412,54235.0,54254.0,54217.5314412,0.6073076,20210309
12514,2021-03-09 13:46:00+08:00,54205.0,54171.0,54205.275176,54169.0,1.88139416,20210309
12513,2021-03-09 13:47:00+08:00,54190.0,54170.1094772,54191.0,54158.2539862,3.16555149,20210309
12512,2021-03-09 13:48:00+08:00,54166.0,54160.0,54170.0,54152.0,0.8433999999999999,20210309
12511,2021-03-09 13:49:00+08:00,54160.0,54205.0,54205.0,54150.0,0.36497828,20210309
12510,2021-03-09 13:50:00+08:00,54200.0,54180.0,54200.0,54180.0,0.03671786,20210309
12509,2021-03-09 13:51:00+08:00,54166.803134,54145.58866151,54180.0,54145.0,0.24482197,20210309
12508,2021-03-09 13:52:00+08:00,54145.0,54177.0,54177.0,54142.0,0.1073,20210309
12507,2021-03-09 13:53:00+08:00,54176.0372227,54198.0,54198.0,54176.0372227,0.61230153,20210309
12506,2021-03-09 13:54:00+08:00,54200.0,54243.0,54252.0,54200.0,0.41687384,20210309
12505,2021-03-09 13:55:00+08:00,54228.0,54204.0,54247.0,54185.0,0.83967146,20210309
12504,2021-03-09 13:56:00+08:00,54201.0,54215.0,54215.0,54180.0,0.2913982,20210309
12503,2021-03-09 13:57:00+08:00,54245.92913134,54298.0,54300.0,54245.8736691,0.48849628,20210309
12502,2021-03-09 13:58:00+08:00,54291.54682905,54277.0,54291.54682905,54253.0,0.36349981,20210309
12501,2021-03-09 13:59:00+08:00,54281.0,54322.0,54322.0,54281.0,1.37343606,20210309
12500,2021-03-09 14:00:00+08:00,54321.0,54321.80751278,54330.0,54281.0,3.2885558,20210309
12620,2021-03-09 14:01:00+08:00,54320.0,54321.80751278,54322.0,54281.0,2.19486859,20210309
12619,2021-03-09 14:02:00+08:00,54322.0,54428.0,54433.0,54322.0,5.4045961,20210309
12618,2021-03-09 14:03:00+08:00,54433.0,54453.77297745,54463.0,54418.0,3.42276525,20210309
12617,2021-03-09 14:04:00+08:00,54453.77297745,54486.0,54486.0,54452.956736,4.68305303,20210309
12616,2021-03-09 14:05:00+08:00,54486.0,54410.0,54486.0,54397.0,4.55275461,20210309
12615,2021-03-09 14:06:00+08:00,54411.0,54355.0,54424.56768,54354.0,3.61581011,20210309
12614,2021-03-09 14:07:00+08:00,54358.0,54354.0,54394.50549995,54328.0,3.04237268,20210309
12613,2021-03-09 14:08:00+08:00,54359.0,54425.0,54431.73705201,54359.0,0.89249561,20210309
12612,2021-03-09 14:09:00+08:00,54428.8806369,54450.0,54460.0,54420.0,20.36082244,20210309
12611,2021-03-09 14:10:00+08:00,54449.0,54452.0,54490.0,54449.0,5.59816879,20210309
12610,2021-03-09 14:11:00+08:00,54450.0,54427.315008,54490.503552,54427.315008,30.72750994,20210309
12609,2021-03-09 14:12:00+08:00,54427.315008,54400.0,54436.0,54400.0,3.08911918,20210309
12608,2021-03-09 14:13:00+08:00,54400.0,54337.0,54400.0,54337.0,7.71277939,20210309
12607,2021-03-09 14:14:00+08:00,54349.43752875,54325.0,54358.747936,54321.0,3.9988381,20210309
12606,2021-03-09 14:15:00+08:00,54327.0,54360.0,54410.0,54327.0,0.9384991500000001,20210309
12605,2021-03-09 14:16:00+08:00,54365.159894,54326.0,54377.0,54320.276188,0.798715,20210309
12604,2021-03-09 14:17:00+08:00,54337.57731325,54322.0,54347.06548565,54290.048386,6.09139325,20210309
12603,2021-03-09 14:18:00+08:00,54330.46118395,54426.0,54426.0,54330.46118395,1.8996,20210309
12602,2021-03-09 14:19:00+08:00,54426.0253758,54357.0,54434.0,54356.8092483,1.0312135,20210309
12601,2021-03-09 14:20:00+08:00,54356.0,54321.0,54356.0,54318.0,0.1776849,20210309
12600,2021-03-09 14:21:00+08:00,54318.0,54261.652572,54319.0,54261.0,1.89832928,20210309
12599,2021-03-09 14:22:00+08:00,54268.78806335,54282.720434,54304.0,54258.0,2.45897595,20210309
12598,2021-03-09 14:23:00+08:00,54284.552422,54225.65791812,54300.0,54219.31138834,1.9802090700000001,20210309
12597,2021-03-09 14:24:00+08:00,54219.0,54220.0,54241.0,54211.261662,1.96255681,20210309
12596,2021-03-09 14:25:00+08:00,54220.0,54219.0,54229.0,54219.0,0.07611644,20210309
12595,2021-03-09 14:26:00+08:00,54229.00379295,54184.13568947,54274.483395,54184.13568947,2.58727217,20210309
12594,2021-03-09 14:27:00+08:00,54184.13568947,54138.0,54201.0,54138.0,24.21446755,20210309
12593,2021-03-09 14:28:00+08:00,54138.0,54140.0,54201.0,54119.61808378,24.0801431,20210309
12592,2021-03-09 14:29:00+08:00,54140.0,54141.0,54179.0,54129.56361753,3.6239106899999998,20210309
12591,2021-03-09 14:30:00+08:00,54142.0,54140.0,54142.0,54139.05441265,1.53773324,20210309
12590,2021-03-09 14:31:00+08:00,54139.05441265,54150.0,54150.0,54122.38734224,4.37033433,20210309
12589,2021-03-09 14:32:00+08:00,54149.73155716,54224.84990526,54237.0,54149.73155716,1.6038999999999999,20210309
12588,2021-03-09 14:33:00+08:00,54237.52141202,54203.0,54255.0,54178.0,3.284541,20210309
12587,2021-03-09 14:34:00+08:00,54212.0,54221.0,54244.3627896,54198.9964776,1.50254289,20210309
12586,2021-03-09 14:35:00+08:00,54222.0,54238.0,54239.0,54222.0,0.8397333,20210309
12585,2021-03-09 14:36:00+08:00,54221.1456384,54198.0,54221.1456384,54176.0,1.73578545,20210309
12584,2021-03-09 14:37:00+08:00,54231.0,54249.0,54250.0,54230.83589625,0.58187034,20210309
12583,2021-03-09 14:38:00+08:00,54250.0,54250.0,54269.0,54249.0,1.23774744,20210309
12582,2021-03-09 14:39:00+08:00,54250.0,54251.0,54260.9643347,54250.0,0.41141233,20210309
12581,2021-03-09 14:40:00+08:00,54250.0,54197.0,54250.0,54197.0,2.48037521,20210309
12580,2021-03-09 14:41:00+08:00,54197.0,54201.0,54201.0,54176.0,2.65760699,20210309
12579,2021-03-09 14:42:00+08:00,54177.9566092,54175.0,54177.9566092,54174.0,4.27833817,20210309
12578,2021-03-09 14:43:00+08:00,54174.0,54166.0,54175.0,54166.0,9.58751796,20210309
12577,2021-03-09 14:44:00+08:00,54166.600125,54148.0,54166.600125,54148.0,19.23265622,20210309
12576,2021-03-09 14:45:00+08:00,54154.0,54155.0,54156.0,54154.0,0.40222068,20210309
12575,2021-03-09 14:46:00+08:00,54155.32414713,54029.0,54155.32414713,54029.0,46.01712738,20210309
12574,2021-03-09 14:47:00+08:00,54030.0,53917.0,54030.0,53848.0,16.31052866,20210309
12573,2021-03-09 14:48:00+08:00,53904.0,53845.0,53904.0,53822.0,9.51017164,20210309
12572,2021-03-09 14:49:00+08:00,53850.0,53916.0,53920.0,53850.0,6.47001358,20210309
12571,2021-03-09 14:50:00+08:00,53916.2817248,53938.433032,53955.888615,53916.2817248,6.00821439,20210309
12570,2021-03-09 14:51:00+08:00,53932.0,53860.0,53932.0,53855.0,1.2768542,20210309
12569,2021-03-09 14:52:00+08:00,53856.0,53860.0,53907.333354,53855.0,7.19900228,20210309
12568,2021-03-09 14:53:00+08:00,53882.0,53883.0,53890.0,53876.184696,4.5691581,20210309
12567,2021-03-09 14:54:00+08:00,53880.0,53866.0,53932.0,53848.0,7.00305706,20210309
12566,2021-03-09 14:55:00+08:00,53866.0,53938.0,53959.0,53865.0,8.63218833,20210309
12565,2021-03-09 14:56:00+08:00,53928.0,53922.0,53932.0,53906.0,5.38604765,20210309
12564,2021-03-09 14:57:00+08:00,53919.0935756,53940.0,53940.0,53915.0,1.5446120700000001,20210309
12563,2021-03-09 14:58:00+08:00,53940.0,53954.0,53954.0,53938.0,2.7629100799999997,20210309
12562,2021-03-09 14:59:00+08:00,53953.0,53892.867901,53953.0,53892.867901,1.4796729100000001,20210309
12561,2021-03-09 15:00:00+08:00,53897.0,53888.0,53927.0,53887.0,2.29735417,20210309
12681,2021-03-09 15:01:00+08:00,53891.0,53894.700275,53894.700275,53840.64685736,3.16455048,20210309
12680,2021-03-09 15:02:00+08:00,53866.0,53837.0,53871.0,53837.0,2.50263984,20210309
12679,2021-03-09 15:03:00+08:00,53836.0,53715.0,53836.0,53715.0,11.40030474,20210309
12678,2021-03-09 15:04:00+08:00,53715.0,53667.0,53726.0,53667.0,6.14954777,20210309
12677,2021-03-09 15:05:00+08:00,53667.0,53626.0,53669.72767228,53607.0,18.38780283,20210309
12676,2021-03-09 15:06:00+08:00,53642.879605,53653.0,53664.98120152,53595.0,9.02390477,20210309
12675,2021-03-09 15:07:00+08:00,53660.0,53740.0,53758.0,53660.0,8.03047519,20210309
12674,2021-03-09 15:08:00+08:00,53755.0,53759.0,53759.0,53713.0,0.50744,20210309
12673,2021-03-09 15:09:00+08:00,53759.0,53749.0,53784.87681,53735.0,0.809487,20210309
12672,2021-03-09 15:10:00+08:00,53748.23237,53742.735704,53749.0,53715.0,10.2958272,20210309
12671,2021-03-09 15:11:00+08:00,53748.0,53799.0,53799.0,53748.0,2.64255243,20210309
12670,2021-03-09 15:12:00+08:00,53799.0,53812.0,53829.0,53788.0,2.27335849,20210309
12669,2021-03-09 15:13:00+08:00,53817.15556562,53826.0,53826.09839388,53817.15556562,0.31623018,20210309
12668,2021-03-09 15:14:00+08:00,53796.0,53829.0,53829.0,53788.0,0.43368311000000004,20210309
12667,2021-03-09 15:15:00+08:00,53829.0,53801.0,53836.61315239,53801.0,0.77140984,20210309
12666,2021-03-09 15:16:00+08:00,53808.3082,53774.0,53810.88390415,53774.0,6.54885929,20210309
12665,2021-03-09 15:17:00+08:00,53774.0,53800.0,53800.0,53745.31039238,5.60732182,20210309
12664,2021-03-09 15:18:00+08:00,53800.0,53840.0,53842.69601904,53800.0,3.45123017,20210309
12663,2021-03-09 15:19:00+08:00,53840.0,53822.0,53842.69601904,53813.80492,1.2085046799999999,20210309
12662,2021-03-09 15:20:00+08:00,53835.0,53844.03688,53849.0,53818.0,0.19629301,20210309
12661,2021-03-09 15:21:00+08:00,53835.0,53787.37060184,53835.0,53785.0,0.40926664,20210309
12660,2021-03-09 15:22:00+08:00,53787.0,53780.0,53787.0,53779.0,1.23442234,20210309
12659,2021-03-09 15:23:00+08:00,53794.28627899,53800.954974,53800.954974,53794.17535904,3.87317095,20210309
12658,2021-03-09 15:24:00+08:00,53808.0,53827.39775328,53827.39775328,53800.0,1.61052733,20210309
